Timestamp,fees-usd-per-transaction
2013-02-03 23:00:00,0.015264229561943657
2013-02-06 23:00:00,0.015694168637421995
2013-02-09 23:00:00,0.015382346748910177
2013-02-12 23:00:00,0.016225889068843747
2013-02-15 23:00:00,0.017542782078380052
2013-02-18 23:00:00,0.01870599191747157
2013-02-21 23:00:00,0.01995270567650098
2013-02-24 23:00:00,0.020750721067805622
2013-02-27 23:00:00,0.022003258012086295
2013-03-02 23:00:00,0.023477251942213888
2013-03-05 23:00:00,0.024311126645747746
2013-03-08 23:00:00,0.02848042734001194
2013-03-11 23:00:00,0.030667439984359734
2013-03-14 23:00:00,0.03372279205676075
2013-03-17 23:00:00,0.03574807389892972
2013-03-20 23:00:00,0.03811105128666327
2013-03-23 23:00:00,0.04249117961844034
2013-03-26 23:00:00,0.04620795588045359
2013-03-29 23:00:00,0.05206676196850473
2013-04-02 00:00:00,0.05779485101851296
2013-04-05 00:00:00,0.06837956723789977
2013-04-08 00:00:00,0.07426766222934664
2013-04-11 00:00:00,0.08668928562394113
2013-04-14 00:00:00,0.09369667606234619
2013-04-17 00:00:00,0.0986668162914757
2013-04-20 00:00:00,0.10327846567395649
2013-04-23 00:00:00,0.10722100762692119
2013-04-26 00:00:00,0.11475703470697306
2013-04-29 00:00:00,0.1169049335761325
2013-05-02 00:00:00,0.1199460766339345
2013-05-05 00:00:00,0.11602462135916079
2013-05-08 00:00:00,0.11393923686970088
2013-05-11 00:00:00,0.10866706763299394
2013-05-14 00:00:00,0.10685604761228594
2013-05-17 00:00:00,0.10915960827126055
2013-05-20 00:00:00,0.11049522926154925
2013-05-23 00:00:00,0.11071164032575902
2013-05-26 00:00:00,0.10863408391893685
2013-05-29 00:00:00,0.10946107969075108
2013-06-01 00:00:00,0.1087433601086934
2013-06-04 00:00:00,0.11069579516942639
2013-06-07 00:00:00,0.11221416871241281
2013-06-10 00:00:00,0.11052184955688392
2013-06-13 00:00:00,0.10970342515186547
2013-06-16 00:00:00,0.10696371529082221
2013-06-19 00:00:00,0.10400171509989467
2013-06-22 00:00:00,0.10398113298531565
2013-06-25 00:00:00,0.10315881716592142
2013-06-28 00:00:00,0.0994786340009859
2013-07-01 00:00:00,0.0965125814328426
2013-07-04 00:00:00,0.09262733729544764
2013-07-07 00:00:00,0.08754326095721818
2013-07-10 00:00:00,0.08379619738222144
2013-07-13 00:00:00,0.08036103010682719
2013-07-16 00:00:00,0.07830439358977152
2013-07-19 00:00:00,0.07901739969108394
2013-07-22 00:00:00,0.07377297216938856
2013-07-25 00:00:00,0.06980699964085674
2013-07-28 00:00:00,0.06880304474692339
2013-07-31 00:00:00,0.06789437553274923
2013-08-03 00:00:00,0.06879598559310658
2013-08-06 00:00:00,0.06909031927069727
2013-08-09 00:00:00,0.07104804456000366
2013-08-12 00:00:00,0.07290034920321581
2013-08-15 00:00:00,0.07277947061031834
2013-08-18 00:00:00,0.07127314210050072
2013-08-21 00:00:00,0.07228497781887203
2013-08-24 00:00:00,0.07163432400835885
2013-08-27 00:00:00,0.07173705698047428
2013-08-30 00:00:00,0.08419914045293085
2013-09-02 00:00:00,0.0833307540459472
2013-09-05 00:00:00,0.08566000171225174
2013-09-08 00:00:00,0.08427740625949696
2013-09-11 00:00:00,0.08269042348626197
2013-09-14 00:00:00,0.0821791058578612
2013-09-17 00:00:00,0.08246185377099971
2013-09-20 00:00:00,0.10935138477765233
2013-09-23 00:00:00,0.10929950339717903
2013-09-26 00:00:00,0.10906307013734626
2013-09-29 00:00:00,0.10066112859824446
2013-10-02 00:00:00,0.10036277986825137
2013-10-05 00:00:00,0.1021540306940426
2013-10-08 00:00:00,0.1031814777664816
2013-10-11 00:00:00,0.10319371701302625
2013-10-14 00:00:00,0.10364575496256476
2013-10-17 00:00:00,0.10591602893174287
2013-10-20 00:00:00,0.08197683508679156
2013-10-23 00:00:00,0.08768417270157995
2013-10-26 00:00:00,0.09650982701124379
2013-10-28 23:00:00,0.10438333694015071
2013-10-31 23:00:00,0.10923878377385088
2013-11-03 23:00:00,0.11564148748108595
2013-11-06 23:00:00,0.1447233003214287
2013-11-09 23:00:00,0.18517675764251143
2013-11-12 23:00:00,0.2017923913688079
2013-11-15 23:00:00,0.20465141542834
2013-11-18 23:00:00,0.20923213389784712
2013-11-21 23:00:00,0.2183744234628973
2013-11-24 23:00:00,0.22526624658917943
2013-11-27 23:00:00,0.23135673361279854
2013-11-30 23:00:00,0.2486635500496431
2013-12-03 23:00:00,0.2626202333821863
2013-12-06 23:00:00,0.25449228549741115
2013-12-09 23:00:00,0.23427099571444535
2013-12-12 23:00:00,0.23444519292605362
2013-12-15 23:00:00,0.24227102044264204
2013-12-18 23:00:00,0.24462989479399652
2013-12-21 23:00:00,0.23782291355554946
2013-12-24 23:00:00,0.22890414274616958
2013-12-27 23:00:00,0.21989624391613757
2013-12-30 23:00:00,0.2078451846230396
2014-01-02 23:00:00,0.1940698658326441
2014-01-05 23:00:00,0.18468008294178298
2014-01-08 23:00:00,0.18421025398459684
2014-01-11 23:00:00,0.17917131508685108
2014-01-14 23:00:00,0.17965030299406035
2014-01-17 23:00:00,0.18377680842430255
2014-01-20 23:00:00,0.189098010871315
2014-01-23 23:00:00,0.19455082923877276
2014-01-26 23:00:00,0.19598208391847466
2014-01-29 23:00:00,0.19521085699988444
2014-02-01 23:00:00,0.1959558550874623
2014-02-04 23:00:00,0.19380200085836954
2014-02-07 23:00:00,0.18441248618321063
2014-02-10 23:00:00,0.1792338481189776
2014-02-13 23:00:00,0.17305503844547374
2014-02-16 23:00:00,0.16567656556904117
2014-02-19 23:00:00,0.16450215543449273
2014-02-22 23:00:00,0.1575876795729273
2014-02-25 23:00:00,0.15199388220942422
2014-02-28 23:00:00,0.1475609394258522
2014-03-03 23:00:00,0.14089763998585683
2014-03-06 23:00:00,0.13790269121159057
2014-03-09 23:00:00,0.1333454792167972
2014-03-12 23:00:00,0.13355802870179448
2014-03-15 23:00:00,0.13123694274527187
2014-03-18 23:00:00,0.1300013552919837
2014-03-21 23:00:00,0.12321531596917143
2014-03-24 23:00:00,0.12295641992477326
2014-03-27 23:00:00,0.12255510339967672
2014-03-31 00:00:00,0.1192494612989196
2014-04-03 00:00:00,0.11716144384229207
2014-04-06 00:00:00,0.11233591629726751
2014-04-09 00:00:00,0.10982334676802497
2014-04-12 00:00:00,0.1065206051503206
2014-04-15 00:00:00,0.10266946007200933
2014-04-18 00:00:00,0.10162902469915218
2014-04-21 00:00:00,0.10149717586274183
2014-04-24 00:00:00,0.09948198584376396
2014-04-27 00:00:00,0.09697481493955955
2014-04-30 00:00:00,0.097451999984895
2014-05-03 00:00:00,0.09719475895112767
2014-05-06 00:00:00,0.09693768339955647
2014-05-09 00:00:00,0.09577950471009089
2014-05-12 00:00:00,0.09437540315753773
2014-05-15 00:00:00,0.0938175092159683
2014-05-18 00:00:00,0.09045877724426848
2014-05-21 00:00:00,0.0870034580357767
2014-05-24 00:00:00,0.08598519253870382
2014-05-27 00:00:00,0.08693286736892361
2014-05-30 00:00:00,0.08803143945129056
2014-06-02 00:00:00,0.09049978408624605
2014-06-05 00:00:00,0.09403952844980108
2014-06-08 00:00:00,0.09714620331893338
2014-06-11 00:00:00,0.10040361948475242
2014-06-14 00:00:00,0.10396939689126541
2014-06-17 00:00:00,0.10629697691627198
2014-06-20 00:00:00,0.10953045225235414
2014-06-23 00:00:00,0.11149032062608799
2014-06-26 00:00:00,0.11198472836652175
2014-06-29 00:00:00,0.11102281555274422
2014-07-02 00:00:00,0.11088732085534163
2014-07-05 00:00:00,0.11026931321900156
2014-07-08 00:00:00,0.10959479076264568
2014-07-11 00:00:00,0.10828661041272995
2014-07-14 00:00:00,0.1078492692729008
2014-07-17 00:00:00,0.10921169413543003
2014-07-20 00:00:00,0.10922564753102773
2014-07-23 00:00:00,0.10897197489265928
2014-07-26 00:00:00,0.10828263013444896
2014-07-29 00:00:00,0.10825974335379902
2014-08-01 00:00:00,0.10672214476501131
2014-08-04 00:00:00,0.10447613292162067
2014-08-07 00:00:00,0.10322253138747639
2014-08-10 00:00:00,0.10169727463643245
2014-08-13 00:00:00,0.10030647078330909
2014-08-16 00:00:00,0.09753694677003075
2014-08-19 00:00:00,0.10786681930753378
2014-08-22 00:00:00,0.10528461823405408
2014-08-25 00:00:00,0.10314011179617576
2014-08-28 00:00:00,0.10266196899957704
2014-08-31 00:00:00,0.10066097161891628
2014-09-03 00:00:00,0.09898919699579814
2014-09-06 00:00:00,0.09696763107062863
2014-09-09 00:00:00,0.09762023057381707
2014-09-12 00:00:00,0.09595823447898898
2014-09-15 00:00:00,0.09481985780767666
2014-09-18 00:00:00,0.08065398637632663
2014-09-21 00:00:00,0.0793406004354778
2014-09-24 00:00:00,0.07786284876661925
2014-09-27 00:00:00,0.08212622702886271
2014-09-30 00:00:00,0.08100462966755656
2014-10-03 00:00:00,0.07945598457909142
2014-10-06 00:00:00,0.07806798920580293
2014-10-09 00:00:00,0.07354894506684147
2014-10-12 00:00:00,0.07142502179202025
2014-10-15 00:00:00,0.07022180263712578
2014-10-18 00:00:00,0.06929954811118545
2014-10-21 00:00:00,0.06882048268702462
2014-10-24 00:00:00,0.06845241022655553
2014-10-26 23:00:00,0.06054564640790079
2014-10-29 23:00:00,0.059555857113930716
2014-11-01 23:00:00,0.05891163222739012
2014-11-04 23:00:00,0.058123144396651436
2014-11-07 23:00:00,0.05797097402584448
2014-11-10 23:00:00,0.05805243521412829
2014-11-13 23:00:00,0.05769576324825817
2014-11-16 23:00:00,0.05732039195021686
2014-11-19 23:00:00,0.05726238094047747
2014-11-22 23:00:00,0.056596272444308336
2014-11-25 23:00:00,0.05650762015786577
2014-11-28 23:00:00,0.056208170740380405
2014-12-01 23:00:00,0.05620064484009404
2014-12-04 23:00:00,0.0563300495716713
2014-12-07 23:00:00,0.05631514307323038
2014-12-10 23:00:00,0.05614416031971591
2014-12-13 23:00:00,0.05505463206280317
2014-12-16 23:00:00,0.05425118920841896
2014-12-19 23:00:00,0.05297004941973194
2014-12-22 23:00:00,0.052133442309608494
2014-12-25 23:00:00,0.05125589331029181
2014-12-28 23:00:00,0.05296653146534715
2014-12-31 23:00:00,0.052619654913305475
2015-01-03 23:00:00,0.05161500602883377
2015-01-06 23:00:00,0.05161651260994384
2015-01-09 23:00:00,0.05015936614288801
2015-01-12 23:00:00,0.05252751065576574
2015-01-15 23:00:00,0.05047759236939905
2015-01-18 23:00:00,0.048664234612042515
2015-01-21 23:00:00,0.04710943353434134
2015-01-24 23:00:00,0.04583663050775299
2015-01-27 23:00:00,0.04277590536795923
2015-01-30 23:00:00,0.041053410869972655
2015-02-02 23:00:00,0.039758103093091225
2015-02-05 23:00:00,0.03782591926833117
2015-02-08 23:00:00,0.03662601524789956
2015-02-11 23:00:00,0.03250847432492981
2015-02-14 23:00:00,0.03268711933661804
2015-02-17 23:00:00,0.03335584940189721
2015-02-20 23:00:00,0.03392352173045542
2015-02-23 23:00:00,0.03414733898116473
2015-02-26 23:00:00,0.033688264431014664
2015-03-01 23:00:00,0.0340155006188222
2015-03-04 23:00:00,0.03472640377977789
2015-03-07 23:00:00,0.03568175448679953
2015-03-10 23:00:00,0.036733869948480574
2015-03-13 23:00:00,0.03793859433086302
2015-03-16 23:00:00,0.038570417298834876
2015-03-19 23:00:00,0.03897468893800002
2015-03-22 23:00:00,0.03921598790641505
2015-03-25 23:00:00,0.039807393586117804
2015-03-28 23:00:00,0.03996617813530441
2015-04-01 00:00:00,0.03984082493772014
2015-04-04 00:00:00,0.0394089230280293
2015-04-07 00:00:00,0.039112500419776534
2015-04-10 00:00:00,0.03871673404818255
2015-04-13 00:00:00,0.038850829728680904
2015-04-16 00:00:00,0.03811145976860719
2015-04-19 00:00:00,0.03711474135648984
2015-04-22 00:00:00,0.03648105736364076
2015-04-25 00:00:00,0.03573309783056538
2015-04-28 00:00:00,0.04143448805066337
2015-05-01 00:00:00,0.04120305180850222
2015-05-04 00:00:00,0.04105753557267606
2015-05-07 00:00:00,0.040525210919009826
2015-05-10 00:00:00,0.04020008216768267
2015-05-13 00:00:00,0.03949601014775871
